SeasonType,Season,Week,Date,Team,Opponent,PointsAllowed,TouchdownsScored,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,Interceptions,InterceptionReturnYards,InterceptionReturnTouchdowns,BlockedKicks,Safeties,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,PuntReturnLong,KickReturns,KickReturnYards,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,FantasyPointsAllowed,QuarterbackFantasyPointsAllowed,RunningbackFantasyPointsAllowed,WideReceiverFantasyPointsAllowed,TightEndFantasyPointsAllowed,KickerFantasyPointsAllowed,BlockedKickReturnYards,FieldGoalReturnYards,QuarterbackHits,TacklesForLoss,DefensiveTouchdowns,SpecialTeamsTouchdowns,IsGameOver,FantasyPoints,Stadium,Temperature,Humidity,WindSpeed,ThirdDownAttempts,ThirdDownConversions,FourthDownAttempts,FourthDownConversions,PointsAllowedByDefenseSpecialTeams,FanDuelSalary,DraftKingsSalary,FantasyDataSalary,VictivSalary,TwoPointConversionReturns,FantasyPointsFanDuel,FantasyPointsDraftKings,OffensiveYardsAllowed,YahooSalary,PlayerID,FantasyPointsYahoo,HeAy
1,2008,3,2008-09-21,BUF,OAK,23,0,37,12,1,7,2,1,1,0,0,0,0,0,0,0,2,9,0,9,6,150,0,56,0,0,56.64,14.34,12.8,18.5,0,11,0,0,2,6,0,0,TRUE,3,Ralph Wilson Stadium,66,83,0,12,2,0,0,23,\N,\N,\N,\N,0,3,3,247,\N,37,3,HOME
1,2008,3,2008-09-21,CAR,MIN,20,0,42,16,3,18,5,0,0,0,0,1,19,0,0,0,5,50,0,19,5,146,0,38,0,0,56.46,9.96,14.9,12.8,10.8,8,0,0,6,4,0,0,TRUE,6,Metrodome,67,40,0,12,4,1,0,14,\N,\N,\N,\N,0,6,6,305,\N,5,6,AWAY
1,2008,3,2008-09-21,CHI,TB,27,0,53,6,0,0,15,1,1,0,0,3,15,0,0,0,3,25,0,15,4,108,0,46,0,0,82.68,18.28,9.2,30.5,15.7,9,0,0,7,4,0,0,TRUE,8,Soldier Field,76,68,5,16,6,0,0,21,\N,\N,\N,\N,0,8,8,454,\N,38,8,HOME
1,2008,3,2008-09-21,CIN,NYG,26,0,48,19,0,0,6,0,0,0,0,0,0,0,0,0,2,31,0,21,6,114,0,27,0,0,82.16,15.56,21.7,19.8,11.1,14,0,0,4,3,0,0,TRUE,0,Giants Stadium,76,40,3,12,5,0,0,26,\N,\N,\N,\N,0,0,0,406,\N,7,0,AWAY
1,2008,3,2008-09-21,CLE,BAL,28,0,52,19,1,7,3,0,0,0,0,2,16,0,0,0,2,24,0,12,5,73,0,24,0,0,51.16,0.96,34.8,8.2,3.2,4,0,0,3,5,0,0,TRUE,4,M&T Bank Stadium,77,37,2,11,3,3,2,22,\N,\N,\N,\N,0,5,5,273,\N,8,5,AWAY
1,2008,3,2008-09-21,DAL,GB,16,0,42,16,5,40,3,1,1,35,0,0,0,0,0,0,3,13,0,7,3,58,0,21,0,0,63,18.6,7,23.3,4.1,10,0,0,7,6,0,0,TRUE,8,Lambeau Field,64,83,8,14,4,2,1,16,\N,\N,\N,\N,0,8,8,334,\N,48,8,AWAY
1,2008,3,2008-09-21,DEN,NO,32,1,51,18,1,7,2,1,1,34,1,0,0,0,0,0,1,22,0,22,4,97,0,28,0,0,99.74,20.84,39.5,21.8,11.6,6,0,0,4,4,1,0,TRUE,8,Invesco Field,75,34,7,14,8,1,0,32,\N,\N,\N,\N,0,8,8,502,\N,49,8,HOME
1,2008,3,2008-09-21,DET,SF,31,0,48,11,1,1,0,0,0,0,0,0,0,0,0,0,1,8,0,8,6,140,0,42,0,0,77.56,18.76,23.5,16.2,12.1,7,0,0,1,4,0,0,TRUE,0,Candlestick Park,67,62,12,13,5,1,1,31,\N,\N,\N,\N,0,0,0,370,\N,11,0,AWAY
1,2008,3,2008-09-21,GB,DAL,27,0,49,16,3,24,4,3,1,-8,0,1,61,0,0,0,2,12,0,6,6,97,0,24,0,0,85.1,12.3,34.2,19.2,10.4,9,0,0,7,3,0,0,TRUE,7,Lambeau Field,64,83,8,14,7,1,0,27,\N,\N,\N,\N,0,7,7,453,\N,12,7,HOME
1,2008,3,2008-09-21,HOU,TEN,31,0,44,23,0,0,4,1,1,4,0,1,33,0,0,0,4,45,0,33,4,82,0,32,0,0,66.7,12.4,24.9,11.2,11.2,7,0,0,1,3,0,0,TRUE,3,LP Field,80,49,4,13,5,1,1,25,\N,\N,\N,\N,0,4,4,343,\N,13,4,AWAY
1,2008,3,2008-09-21,IND,JAX,23,0,63,28,0,0,2,0,0,0,0,1,28,0,0,0,1,0,0,0,3,52,0,25,0,0,63.98,5.48,38.3,5.1,2.1,13,0,0,4,4,0,0,TRUE,2,Lucas Oil Stadium,79,43,9,14,8,1,0,17,\N,\N,\N,\N,0,3,3,403,\N,14,3,HOME
1,2008,3,2008-09-21,JAX,IND,21,1,31,6,1,5,5,0,0,0,0,2,88,1,0,0,2,1,0,2,3,72,0,25,0,0,62.64,9.84,23.2,21.1,5.5,3,0,0,6,1,1,0,TRUE,11,Lucas Oil Stadium,79,43,9,9,5,1,1,21,\N,\N,\N,\N,0,11,11,325,\N,52,11,AWAY
1,2008,3,2008-09-21,KC,ATL,38,0,44,8,0,0,1,0,1,0,0,0,0,0,0,0,3,14,0,10,7,130,0,36,0,0,79.48,13.18,38.9,18.7,0.7,8,0,0,0,3,0,0,TRUE,-2,Georgia Dome,70,40,0,13,6,0,0,32,\N,\N,\N,\N,0,1,1,378,\N,55,1,AWAY
1,2008,3,2008-09-21,MIA,NE,13,0,43,20,5,19,3,2,1,0,0,1,8,0,0,0,1,10,0,10,3,47,0,18,0,0,42.64,6.64,6.1,21.9,1,7,0,0,8,6,0,0,TRUE,13,Gillette Stadium,72,53,1,15,4,3,2,13,\N,\N,\N,\N,0,13,13,215,\N,64,13,AWAY
1,2008,3,2008-09-21,MIN,CAR,10,1,35,16,5,34,3,2,2,19,1,0,0,0,0,0,2,0,0,0,2,44,0,27,0,0,37.44,3.64,12.6,13.2,4,4,0,0,9,8,1,0,TRUE,19,Metrodome,67,40,0,11,3,1,0,10,\N,\N,\N,\N,0,19,19,204,\N,67,19,HOME
1,2008,3,2008-09-21,NE,MIA,38,0,48,34,0,0,2,1,0,0,0,0,0,0,0,0,2,34,0,19,7,248,0,81,0,0,97.9,9.04,53.36,11.3,16.2,8,0,0,0,3,0,0,TRUE,-4,Gillette Stadium,72,53,1,9,4,0,0,38,\N,\N,\N,\N,0,-4,-4,461,\N,21,-4,HOME
1,2008,3,2008-09-21,NO,DEN,34,0,41,8,0,0,5,1,1,17,0,1,14,0,0,1,2,30,0,17,3,60,0,25,0,0,79.46,17.26,16.7,26.1,9.4,10,0,0,2,5,0,0,TRUE,5,Invesco Field,75,34,7,10,6,0,0,28,\N,\N,\N,\N,0,5,5,369,\N,69,5,AWAY
1,2008,3,2008-09-21,NYG,CIN,23,0,59,18,6,41,8,1,0,0,0,0,0,0,0,0,5,48,0,26,4,112,0,34,0,0,77.24,17.74,15.6,30.7,2.2,11,0,0,5,11,0,0,TRUE,6,Giants Stadium,76,40,3,17,10,0,0,23,\N,\N,\N,\N,0,6,6,347,\N,75,6,HOME
1,2008,3,2008-09-22,NYJ,SD,48,1,47,9,0,0,4,0,0,0,0,1,25,1,0,0,0,0,0,0,9,291,0,94,0,0,97.7,19.9,36.4,20.4,9,12,0,0,0,0,1,0,TRUE,4,Qualcomm Stadium,71,61,8,13,9,0,0,42,\N,\N,\N,\N,0,4,4,357,\N,82,4,AWAY
1,2008,3,2008-09-21,OAK,BUF,24,0,48,22,3,16,2,3,2,0,0,1,0,0,0,0,3,36,0,20,3,98,0,69,0,0,72.66,12.06,29.3,21.9,3.4,6,0,0,8,4,0,0,TRUE,9,Ralph Wilson Stadium,66,83,0,12,5,1,1,24,\N,\N,\N,\N,0,9,9,378,\N,83,9,AWAY
1,2008,3,2008-09-21,PHI,PIT,6,0,41,13,9,44,5,2,2,0,0,1,0,0,0,1,2,11,0,9,4,76,0,37,0,0,32.04,2.24,3.8,11.7,6.3,8,0,0,10,11,0,0,TRUE,24,Lincoln Financial Field,79,42,3,13,2,1,0,6,\N,\N,\N,\N,0,24,24,180,\N,26,24,HOME
1,2008,3,2008-09-21,PIT,PHI,15,0,46,6,3,19,4,1,1,0,0,2,0,0,0,0,1,5,0,5,3,72,0,26,0,0,47.46,8.36,16.7,15.4,0,7,0,0,7,2,0,0,TRUE,10,Lincoln Financial Field,79,42,3,14,6,0,0,15,\N,\N,\N,\N,0,10,10,260,\N,28,10,AWAY
1,2008,3,2008-09-22,SD,NYJ,29,1,46,15,3,30,10,1,1,23,0,3,55,1,0,0,0,0,0,0,2,40,0,22,0,0,72.68,18.38,5.3,31.3,12.7,5,0,0,5,4,1,0,TRUE,16,Qualcomm Stadium,71,61,8,8,1,3,2,23,\N,\N,\N,\N,0,17,17,308,\N,84,17,HOME
1,2008,3,2008-09-21,SEA,STL,13,0,41,7,1,9,6,1,1,0,0,1,31,0,0,0,4,20,0,10,4,93,0,30,0,0,45.26,7.36,14.7,15,1.2,7,0,0,1,5,0,0,TRUE,9,Qwest Field,59,77,5,12,5,1,0,13,\N,\N,\N,\N,0,9,9,240,\N,90,9,HOME
1,2008,3,2008-09-21,SF,DET,13,0,38,9,4,22,4,3,0,0,0,2,1,0,0,0,3,38,0,14,4,99,0,28,0,0,47.04,7.74,20.5,7.9,1.9,9,0,0,4,6,0,0,TRUE,12,Candlestick Park,67,62,12,13,5,1,1,13,\N,\N,\N,\N,0,12,12,240,\N,93,12,HOME
1,2008,3,2008-09-21,STL,SEA,37,0,53,5,1,10,3,0,1,0,0,0,0,0,0,0,2,28,0,26,6,135,0,30,0,0,87.58,12.78,41,16.4,4.4,13,0,0,3,8,0,0,TRUE,-1,Qwest Field,59,77,5,12,6,1,1,37,\N,\N,\N,\N,0,-1,-1,407,\N,32,-1,AWAY
1,2008,3,2008-09-21,TB,CHI,24,1,56,6,3,20,6,0,0,0,0,2,45,1,0,0,3,1,0,4,5,109,0,29,0,0,83.32,18.82,28,24.1,2.4,10,0,0,5,3,1,0,TRUE,13,Soldier Field,76,68,5,15,4,1,1,24,\N,\N,\N,\N,0,13,13,405,\N,95,13,AWAY
1,2008,3,2008-09-21,TEN,HOU,12,1,46,20,3,17,9,1,0,0,0,3,99,1,0,0,2,15,0,10,4,98,0,31,0,0,46.92,2.72,20.4,10.7,7.1,6,0,0,11,8,1,0,TRUE,19,LP Field,80,49,4,15,3,6,2,12,\N,\N,\N,\N,0,19,19,317,\N,34,19,HOME
1,2008,3,2008-09-21,WAS,ARI,17,0,38,24,2,13,9,1,1,0,0,1,42,0,0,0,1,6,0,6,3,54,0,20,0,0,62,13.68,15.3,26.12,1.9,5,0,0,7,2,0,0,TRUE,7,Fedex Field,75,46,1,11,5,0,0,17,\N,\N,\N,\N,0,7,7,313,\N,97,7,HOME
1,2008,4,2008-09-28,ARI,NYJ,56,0,46,14,2,5,8,0,0,0,0,1,39,0,0,0,2,10,0,10,8,192,0,38,0,0,121.36,33.56,13.2,50.1,12.5,12,0,0,2,6,0,0,TRUE,0,The Meadowlands,69,97,0,13,5,3,3,50,\N,\N,\N,\N,0,0,0,373,\N,1,0,AWAY
1,2008,4,2008-09-28,ATL,CAR,24,0,44,7,0,0,4,0,0,0,0,0,0,0,1,0,2,25,0,16,2,37,0,20,0,0,83.86,19.56,17.8,38.7,1.8,6,0,0,0,5,0,0,TRUE,0,Bank of America Stadium,78,87,4,12,3,0,0,24,\N,\N,\N,\N,0,2,2,401,\N,2,2,AWAY
1,2008,4,2008-09-29,BAL,PIT,23,0,41,22,3,23,5,2,0,-1,0,1,1,0,0,0,4,7,0,4,6,120,0,28,0,0,52.64,9.94,10,20.9,0.8,11,0,0,6,8,0,0,TRUE,5,Heinz Field,65,75,3,15,5,0,0,17,\N,\N,\N,\N,0,6,6,237,\N,36,6,AWAY
1,2008,4,2008-09-28,BUF,STL,14,1,46,2,2,23,3,2,1,0,0,1,33,1,0,0,5,78,0,35,3,97,0,37,0,0,59.74,7.44,25.5,21.4,3.4,2,0,0,8,6,1,0,TRUE,13,Edward Jones Dome,70,40,0,13,3,4,1,14,\N,\N,\N,\N,0,13,13,380,\N,37,13,AWAY
1,2008,4,2008-09-28,CAR,ATL,9,0,44,2,2,8,6,0,0,0,0,0,0,0,0,0,2,5,0,5,3,62,0,23,0,0,42.92,7.42,11.8,14,0.7,9,0,0,5,7,0,0,TRUE,6,Bank of America Stadium,78,87,4,13,2,2,0,9,\N,\N,\N,\N,0,6,6,268,\N,5,6,HOME
1,2008,4,2008-09-28,CHI,PHI,20,0,46,4,3,25,7,0,1,-6,0,1,49,0,0,0,4,1,0,6,5,138,0,51,0,0,66.98,11.98,18,26.9,2.1,8,0,0,6,6,0,0,TRUE,8,Soldier Field,65,75,8,13,2,1,0,20,\N,\N,\N,\N,0,8,8,340,\N,38,8,HOME
1,2008,4,2008-09-28,CIN,CLE,20,0,42,18,1,11,5,1,0,0,0,1,12,0,0,0,1,9,0,9,4,122,0,41,0,0,54.72,8.62,22.1,10.6,5.4,8,0,0,4,4,0,0,TRUE,4,Paul Brown Stadium,74,56,7,13,5,1,0,20,\N,\N,\N,\N,0,4,4,261,\N,7,4,HOME
1,2008,4,2008-09-28,CLE,CIN,12,0,35,10,3,14,5,2,2,0,0,3,39,0,0,0,2,10,0,7,3,58,0,44,0,0,34.74,6.34,2.3,17,3.1,6,0,0,5,5,0,0,TRUE,17,Paul Brown Stadium,74,56,7,13,4,0,0,12,\N,\N,\N,\N,0,17,17,211,\N,8,17,AWAY
1,2008,4,2008-09-28,DAL,WAS,26,0,37,30,2,11,3,0,0,0,0,0,0,0,0,0,3,14,0,8,6,87,0,22,0,0,82.44,17.54,16.7,31.4,2.8,14,0,0,6,3,0,0,TRUE,2,Texas Stadium,85,28,0,15,6,0,0,26,\N,\N,\N,\N,0,2,2,381,\N,48,2,HOME
1,2008,4,2008-09-28,DEN,KC,33,0,49,11,1,3,0,1,1,-6,0,0,0,0,0,0,1,36,0,36,8,180,0,31,0,0,78.7,10.3,31.9,10.8,10.7,15,0,0,2,5,0,0,TRUE,2,Arrowhead Stadium,74,65,7,13,5,0,0,33,\N,\N,\N,\N,0,2,2,370,\N,49,2,AWAY
1,2008,4,2008-09-28,GB,TB,30,1,48,18,0,0,8,0,0,0,0,3,107,1,0,0,2,21,0,17,6,100,0,36,0,0,60.66,3.96,26,9.2,9.5,12,0,0,6,3,1,0,TRUE,11,Raymond James Stadium,81,58,5,14,5,1,1,24,\N,\N,\N,\N,0,12,12,327,\N,12,12,AWAY
1,2008,4,2008-09-28,HOU,JAX,30,0,43,2,1,0,1,0,0,0,0,0,0,0,0,0,2,23,0,17,5,73,0,17,0,0,80.94,23.54,22.4,22.9,0.1,12,0,0,8,1,0,0,TRUE,0,Jacksonville Municipal Stadium,82,39,7,12,6,2,2,30,\N,\N,\N,\N,0,0,0,375,\N,13,0,AWAY
1,2008,4,2008-09-28,JAX,HOU,27,0,48,4,0,0,4,2,0,0,0,0,0,0,0,0,2,43,0,28,5,130,0,32,0,0,89.88,26.68,20.2,25.3,8.7,9,0,0,5,3,0,0,TRUE,0,Jacksonville Municipal Stadium,82,39,7,13,9,0,0,27,\N,\N,\N,\N,0,0,0,386,\N,52,0,HOME
1,2008,4,2008-09-28,KC,DEN,19,0,47,8,1,8,8,2,2,54,0,2,39,0,0,0,1,1,0,1,5,136,0,51,0,0,78.94,15.04,14.4,27,5.5,17,0,0,3,1,0,0,TRUE,10,Arrowhead Stadium,74,65,7,14,6,0,0,19,\N,\N,\N,\N,0,10,10,446,\N,55,10,HOME
1,2008,4,2008-09-28,MIN,TEN,30,0,45,19,0,0,5,1,1,-1,0,0,0,0,0,0,3,19,0,10,5,133,0,34,0,0,65.46,8.16,27.3,16.3,1.7,12,0,0,4,4,0,0,TRUE,1,LP Field,78,43,10,17,6,1,1,30,\N,\N,\N,\N,0,1,1,275,\N,67,1,AWAY
1,2008,4,2008-09-28,NO,SF,17,0,41,8,6,36,7,1,1,0,0,2,38,0,0,0,0,0,0,0,4,104,0,31,0,0,62.08,10.28,14.4,24.4,4,9,0,0,7,6,0,0,TRUE,13,Louisiana Superdome,82,56,0,10,3,1,1,17,\N,\N,\N,\N,0,13,13,312,\N,69,13,HOME
1,2008,4,2008-09-28,NYJ,ARI,35,1,51,13,5,46,5,5,4,14,0,3,38,1,1,0,1,9,0,9,3,39,0,18,0,0,99.28,14.88,29,51.3,1.1,3,0,0,9,5,1,0,TRUE,21,The Meadowlands,69,97,0,11,5,2,2,35,\N,\N,\N,\N,0,23,23,468,\N,82,23,HOME
1,2008,4,2008-09-28,OAK,SD,28,0,44,8,4,26,5,1,0,0,0,2,33,0,0,1,3,34,0,16,6,129,0,39,0,0,69.3,10.4,29.7,9.4,11.8,8,0,0,6,6,0,0,TRUE,9,Oakland-Alameda County Coliseum,78,64,11,14,5,0,0,28,\N,\N,\N,\N,0,9,9,295,\N,83,9,HOME
1,2008,4,2008-09-28,PHI,CHI,24,0,44,1,4,21,6,1,2,6,0,2,8,0,0,0,4,37,0,17,4,99,0,28,0,0,63.66,11.96,10.3,25.5,9.9,6,0,0,7,8,0,0,TRUE,12,Soldier Field,65,75,8,17,7,0,0,24,\N,\N,\N,\N,0,12,12,256,\N,26,12,AWAY
1,2008,4,2008-09-29,PIT,BAL,20,1,39,37,5,52,6,2,1,7,1,0,0,0,0,0,6,28,0,13,3,56,0,22,0,0,59.18,9.58,21,14.2,6.4,8,0,0,6,9,1,0,TRUE,14,Heinz Field,65,75,3,17,7,0,0,20,\N,\N,\N,\N,0,14,14,243,\N,28,14,HOME
1,2008,4,2008-09-28,SD,OAK,18,0,39,22,6,26,6,1,1,-5,0,1,4,0,0,0,3,18,0,12,5,160,0,67,0,0,61.98,11.48,17,8,15.5,10,0,0,12,6,0,0,TRUE,11,Oakland-Alameda County Coliseum,78,64,11,15,3,1,0,18,\N,\N,\N,\N,0,11,11,323,\N,84,11,AWAY
1,2008,4,2008-09-28,SF,NO,31,0,49,8,0,0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,6,170,0,55,0,0,100.22,24.42,17,46.1,5.7,7,0,0,4,5,0,0,TRUE,3,Louisiana Superdome,82,56,0,11,6,1,0,31,\N,\N,\N,\N,0,3,3,467,\N,93,3,AWAY
1,2008,4,2008-09-28,STL,BUF,31,0,45,2,4,31,5,1,0,0,0,1,19,0,0,0,1,8,0,8,6,144,0,25,0,0,67.68,12.68,19.6,21.5,2.9,11,0,0,6,8,0,0,TRUE,5,Edward Jones Dome,70,40,0,13,3,0,0,25,\N,\N,\N,\N,0,6,6,277,\N,32,6,HOME
1,2008,4,2008-09-28,TB,GB,21,1,35,6,3,18,4,1,1,38,1,3,14,0,0,0,1,19,0,19,4,115,0,45,0,0,41.74,9.64,1.7,26.8,0.6,3,0,0,6,7,1,0,TRUE,17,Raymond James Stadium,81,58,5,13,4,3,1,15,\N,\N,\N,\N,0,18,18,181,\N,95,18,HOME
1,2008,4,2008-09-28,TEN,MIN,17,0,46,14,4,21,6,3,3,5,0,1,11,0,0,0,4,55,0,20,4,120,0,52,0,0,55.36,6.96,19,18.2,6.2,5,0,0,9,6,0,0,TRUE,13,LP Field,78,43,10,15,7,0,0,17,\N,\N,\N,\N,0,13,13,333,\N,34,13,HOME
1,2008,4,2008-09-28,WAS,DAL,24,0,32,4,0,0,5,1,0,0,0,1,3,0,0,0,4,41,0,14,3,71,0,30,0,0,80.4,22.7,3.7,33.4,14.6,6,0,0,3,2,0,0,TRUE,2,Texas Stadium,85,28,0,12,6,0,0,24,\N,\N,\N,\N,0,2,2,344,\N,97,2,AWAY
1,2008,5,2008-10-05,ARI,BUF,17,0,37,8,5,35,4,2,3,13,0,1,1,0,0,0,0,0,0,0,3,68,0,25,0,0,54.72,13.72,10.2,27,-1.2,5,0,0,10,6,0,0,TRUE,14,University of Phoenix Stadium,70,40,0,9,5,1,0,17,\N,\N,\N,\N,0,14,14,287,\N,1,14,HOME
1,2008,5,2008-10-05,ATL,GB,24,0,47,7,2,9,4,0,0,0,0,1,16,0,0,0,2,3,0,3,3,85,0,54,0,0,88.22,22.92,10.6,33.5,15.2,6,0,0,6,4,0,0,TRUE,4,Lambeau Field,60,49,8,13,7,0,0,24,\N,\N,\N,\N,0,4,4,408,\N,2,4,AWAY
1,2008,5,2008-10-05,BAL,TEN,13,0,37,9,0,0,11,0,0,0,0,2,4,0,0,0,1,7,0,7,1,25,0,25,0,0,40.52,6.42,6,6.4,14.7,7,0,0,3,9,0,0,TRUE,8,M&T Bank Stadium,69,52,3,13,6,0,0,13,\N,\N,\N,\N,0,8,8,210,\N,36,8,HOME
1,2008,5,2008-10-05,BUF,ARI,41,0,61,12,0,0,4,0,0,-7,0,0,0,0,0,0,2,34,0,22,7,146,0,31,0,0,96.3,19,34.7,30.1,1.5,11,0,0,4,3,0,0,TRUE,-4,University of Phoenix Stadium,70,40,0,15,9,2,1,41,\N,\N,\N,\N,0,-4,-4,373,\N,37,-4,AWAY
1,2008,5,2008-10-05,CAR,KC,0,0,30,6,3,31,9,2,1,0,0,2,51,0,0,0,5,68,0,26,1,19,0,19,0,0,14.72,0.42,4.7,7.9,1.7,0,0,0,2,7,0,0,TRUE,19,Bank of America Stadium,80,77,0,13,4,2,0,0,\N,\N,\N,\N,0,19,19,127,\N,5,19,HOME
1,2008,5,2008-10-05,CHI,DET,7,1,31,14,4,40,7,1,1,0,0,1,26,1,0,0,4,24,0,9,2,38,0,20,0,0,32.34,2.84,16,12.5,0,1,0,0,6,3,1,0,TRUE,18,Ford Field,68,70,0,14,3,2,0,7,\N,\N,\N,\N,0,18,18,185,\N,38,18,AWAY
1,2008,5,2008-10-05,CIN,DAL,31,0,43,8,1,0,2,2,1,0,0,1,39,0,0,0,1,8,0,8,6,177,0,60,0,0,83.44,15.74,25.8,21,13.9,7,0,0,5,2,0,0,TRUE,4,Texas Stadium,87,32,0,15,9,1,1,31,\N,\N,\N,\N,0,4,4,373,\N,7,4,AWAY
1,2008,5,2008-10-05,DAL,CIN,22,0,38,13,2,9,6,1,1,0,0,1,11,0,0,0,2,15,0,18,3,67,0,25,0,0,62.48,14.68,6,30.3,1.5,10,0,0,3,5,0,0,TRUE,6,Texas Stadium,87,32,0,14,6,1,0,22,\N,\N,\N,\N,0,6,6,269,\N,48,6,HOME
1,2008,5,2008-10-05,DEN,TB,13,0,47,15,3,13,4,0,0,0,0,1,11,0,0,0,5,40,0,20,3,47,0,24,0,0,54.24,9.84,16.9,18.2,2.3,7,0,0,6,2,0,0,TRUE,9,Invesco Field,70,30,9,15,6,0,0,13,\N,\N,\N,\N,0,9,9,307,\N,49,9,HOME
1,2008,5,2008-10-05,DET,CHI,34,0,43,29,1,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,6,110,0,25,0,0,90.46,22.36,23.7,24,10.4,10,0,0,3,3,0,0,TRUE,2,Ford Field,68,70,0,15,7,1,0,28,\N,\N,\N,\N,0,2,2,425,\N,11,2,HOME
1,2008,5,2008-10-05,GB,ATL,27,0,45,12,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,5,110,0,45,0,0,77.76,15.36,21.1,24.8,7.5,9,0,0,1,2,0,0,TRUE,2,Lambeau Field,60,49,8,12,6,1,1,27,\N,\N,\N,\N,0,2,2,370,\N,12,2,HOME
1,2008,5,2008-10-05,HOU,IND,31,0,43,17,2,12,5,0,0,0,0,1,0,0,0,0,0,0,0,0,4,107,0,34,0,0,73.48,16.68,13,19.2,17.6,7,0,0,4,5,0,0,TRUE,3,Reliant Stadium,82,56,11,12,3,3,3,25,\N,\N,\N,\N,0,4,4,314,\N,13,4,HOME
1,2008,5,2008-10-05,IND,HOU,27,1,53,20,2,11,4,3,2,68,1,1,3,0,0,0,1,6,0,6,5,115,0,28,0,0,75.04,9.44,27.1,23.7,5.8,9,0,0,1,4,1,0,TRUE,14,Reliant Stadium,82,56,11,13,6,0,0,27,\N,\N,\N,\N,0,14,14,391,\N,14,14,AWAY
1,2008,5,2008-10-05,JAX,PIT,26,1,48,5,3,24,4,0,0,0,0,1,72,1,0,0,2,1,0,1,5,113,0,40,0,0,92.16,22.56,14.2,36.9,10.5,8,0,0,8,4,1,0,TRUE,11,Jacksonville Municipal Stadium,73,81,10,15,7,0,0,26,\N,\N,\N,\N,0,11,11,415,\N,52,11,HOME
1,2008,5,2008-10-05,KC,CAR,34,0,54,11,0,0,3,1,1,7,0,1,0,0,0,0,2,2,0,8,5,130,0,31,0,0,91.54,15.44,39.8,24.6,1.7,10,0,0,3,5,0,0,TRUE,3,Bank of America Stadium,80,77,0,18,10,2,1,34,\N,\N,\N,\N,0,3,3,441,\N,55,3,AWAY
1,2008,5,2008-10-05,MIA,SD,10,0,31,7,2,17,3,0,0,0,0,0,0,0,0,0,4,32,0,11,3,49,0,19,0,0,42.26,10.36,10.4,16.3,1.2,4,0,0,4,5,0,0,TRUE,6,Dolphins Stadium,86,74,16,12,3,1,0,10,\N,\N,\N,\N,0,6,6,202,\N,64,6,HOME
1,2008,5,2008-10-06,MIN,NO,27,1,49,2,1,10,9,3,2,18,0,2,1,0,1,0,0,0,0,0,5,117,0,27,1,0,64.7,11.8,8.6,23.3,10,11,59,0,3,8,0,1,TRUE,15,Louisiana Superdome,78,87,0,15,7,1,1,27,\N,\N,\N,\N,0,17,17,375,\N,67,17,AWAY
1,2008,5,2008-10-05,NE,SF,21,0,26,6,1,8,5,0,0,0,0,3,0,0,0,0,2,19,0,13,4,102,0,35,0,0,52.9,13.5,13.8,21.8,0.8,3,0,0,2,4,0,0,TRUE,7,Candlestick Park,67,52,8,9,1,2,0,21,\N,\N,\N,\N,0,7,7,199,\N,21,7,AWAY
1,2008,5,2008-10-06,NO,MIN,30,2,45,9,1,0,3,1,0,-17,0,0,0,0,0,0,5,176,2,71,7,178,0,56,0,0,70.04,13.28,10.46,24.7,7.6,14,0,0,6,6,0,2,TRUE,12,Louisiana Superdome,78,87,0,15,5,0,0,30,\N,\N,\N,\N,0,12,12,270,\N,69,12,HOME
1,2008,5,2008-10-05,NYG,SEA,6,0,37,13,2,12,5,0,0,0,0,1,44,0,0,0,4,41,0,15,2,24,0,24,0,0,28.9,3,8.7,11.2,0,6,0,0,4,4,0,0,TRUE,11,Giants Stadium,60,75,6,11,1,0,0,6,\N,\N,\N,\N,0,11,11,187,\N,75,11,HOME
1,2008,5,2008-10-05,PHI,WAS,23,1,52,9,1,9,4,0,0,0,0,0,0,0,0,0,1,68,1,68,5,97,0,31,0,0,74.46,8.44,26.9,10.92,17.2,11,0,0,4,2,0,1,TRUE,7,Lincoln Financial Field,66,68,4,19,11,1,1,23,\N,\N,\N,\N,0,7,7,388,\N,26,7,HOME
1,2008,5,2008-10-05,PIT,JAX,21,0,34,8,3,25,5,1,0,0,0,0,0,0,0,0,3,15,0,8,4,86,0,27,0,0,50.8,13.2,13,13.2,8.4,3,0,0,5,4,0,0,TRUE,3,Jacksonville Municipal Stadium,73,81,10,13,3,4,2,15,\N,\N,\N,\N,0,4,4,213,\N,28,4,AWAY
1,2008,5,2008-10-05,SD,MIA,17,0,55,9,2,4,1,1,1,0,0,0,0,0,0,0,2,34,0,21,4,80,0,25,0,0,67.62,13.42,23.2,18.8,7.2,5,0,0,4,3,0,0,TRUE,5,Dolphins Stadium,86,74,16,14,7,1,1,17,\N,\N,\N,\N,0,5,5,390,\N,84,5,AWAY
